ID PCA,Grupo,Subgrupo,Classe,ID,Descrição,Unidade,Quantidade,Valor Unitário,Valor Total Estimado,Demandante,SIGLA,Quantidade (num),Valor Unitário (num),Valor Total Estimado (num)
6664,LOCAÇÃO DE VEÍCULOS,SERVIÇOS DE LOCAÇÃO DE VEÍCULOS AUTOMOTORES,SERVIÇOS DE LOCAÇÃO DE VEÍCULOS TIPO PASSEIO,500181,"SERVIÇOS DE LOCAÇÃO DE VEÍCULOS TIPO PASSEIO , DESCRIÇÃO: POPULAR, MOTOR 1.0, FLEX, 05 PORTAS, SENDO 01 PORTA-MALAS, CAPACIDADE PARA 05 PASSAGEIROS, COM NO MÁXIMO 2 (DOIS) ANOS DE USO A PARTIR DA DATA DE FABRICAÇÃO, INFORMAÇÕES ADICIONAIS: SEM MOTORISTA, SEM COMBUSTÍVEL, COM AR CONDICIONADO, DIREÇÃO HIDRÁULICA, CD PLAYER, RÁDIO AM/FM, VEÍCULO LIMPO, HIGIENIZADO, COM MANUTENÇÃO TOTAL POR CONTA DA CONTRATADA. CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.011/2019)",MENSAL,20," R$ 1.899,00 "," R$ 37.980,00 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,20.0,1899.0,37980.0
7475,MATERIAL DE LIMPEZA E PRODUTO DE HIGIENIZAÇÃO,ARTIGOS E UTENSÍLIOS PARA LIMPEZA,PANO LIMPEZA CHÃO,500213,"PANO LIMPEZA CHÃO , MATERIAL: ALGODÃO, DIMENSÕES: 60CM X 40CM (C X L).",UNIDADE,18000," R$ 1,94 "," R$ 34.920,00 ",DIRETORIA DE LOGÍSTICA,DLOG,18000.0,1.94,34920.0
6433,FERRAMENTAS,"FERRAMENTAS, UTENSÍLIOS E ACESSÓRIOS",TRENA,500252,"TRENA , MATERIAL CORPO: PLÁSTICO ABS, MATERIAL FITA: AÇO FLEXÍVEL, DIMENSÕES FITA: LARGURA 13MM, COMPRIMENTO 5M, CARACTERÍSTICAS: GRADUAÇÃO EM MILÍMETROS E POLEGADAS, COM TRAVA DA FITA, NORMAS TÉCNICAS: EM CONFORMIDADE COM A ABNT.",UNIDADE,10," R$ 8,71 "," R$ 87,10 ",DIRETORIA DE ADMINISTRAÇÃO E INFRAESTRUTURA,DAI,10.0,8.71,87.1
7326,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,APONTADOR,500259,"APONTADOR , MODELO: COMUM, MATERIAL: PLÁSTICO, MATERIAL DA LÂMINA: AÇO, COR: A SER DEFINIDA, CARACTERÍSTICAS ADICIONAIS: COM DEPÓSITO REMOVÍVEL.",UNIDADE,4000," R$ 0,26 "," R$ 1.040,00 ",DIRETORIA DE LOGÍSTICA,DLOG,4000.0,0.26,1040.0
7473,MATERIAL DE LIMPEZA E PRODUTO DE HIGIENIZAÇÃO,ARTIGOS E UTENSÍLIOS PARA LIMPEZA,PÁ PARA LIXO,500263,"PÁ PARA LIXO , MATERIAL: AÇO GALVANIZADO, MATERIAL CABO: MADEIRA, DIMENSÃO CABO: 80CM DE COMPRIMENTO.",UNIDADE,700," R$ 5,42 "," R$ 3.794,00 ",DIRETORIA DE LOGÍSTICA,DLOG,700.0,5.42,3794.0
6673,LOCAÇÃO DE VEÍCULOS,SERVIÇOS DE LOCAÇÃO DE VEÍCULOS AUTOMOTORES,SERVIÇOS DE LOCAÇÃO DE VEÍCULOS TIPO PASSEIO,500273,"SERVIÇOS DE LOCAÇÃO DE VEÍCULOS TIPO PASSEIO , DESCRIÇÃO: POPULAR, MOTOR 1.0, FLEX, 05 PORTAS, SENDO 01 PORTA-MALAS, CAPACIDADE PARA 05 PASSAGEIROS, COM NO MÁXIMO 2 (DOIS) ANOS DE USO A PARTIR DA DATA DE FABRICAÇÃO, INFORMAÇÕES ADICIONAIS: COM MOTORISTA, SEM COMBUSTÍVEL, COM AR CONDICIONADO, DIREÇÃO HIDRÁULICA, CD PLAYER, RÁDIO AM/FM, VEÍCULO LIMPO, HIGIENIZADO, COM MANUTENÇÃO TOTAL POR CONTA DA CONTRATADA. CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",LOCAÇÃO MENSAL,324," R$ 6.468,80 "," R$ 2.095.891,20 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,324.0,6468.8,2095891.2
7308,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,COLA ISOPOR,500274,"COLA ISOPOR , COMPOSIÇÃO: ACETATO DE POLIVINILA E ÁLCOOL, ASPECTO FÍSICO: LÍQUIDO, CARACTERÍSTICA: ATÓXICA, UNIDADE DE FORNECIMENTO: EMBALAGEM COM 90G.",EMBALAGEM,15," R$ 6,75 "," R$ 101,25 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,15.0,6.75,101.25
7343,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,COLA,500275,"COLA , TIPO: BASTÃO, COMPOSIÇÃO: POLIVINIL PIRROLIDONE (PVP), ASPECTO FÍSICO: SÓLIDO, CARACTERÍSTICA(S) ADICIONAL(IS): ATÓXICA, UNIDADE DE FORNECIMENTO: EMBALAGEM COM 10G.",EMBALAGEM,3200," R$ 1,05 "," R$ 3.360,00 ",DIRETORIA DE LOGÍSTICA,DLOG,3200.0,1.05,3360.0
7345,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,ELÁSTICO,500282,"ELÁSTICO , MATERIAL(IS): LÁTEX, NUMERAÇÃO: 18, COR(ES): A SER DEFINIDA, UNIDADE DE FORNECIMENTO: EMBALAGEM COM 50G.",EMBALAGEM,5000," R$ 1,83 "," R$ 9.150,00 ",DIRETORIA DE LOGÍSTICA,DLOG,5000.0,1.83,9150.0
7312,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,LAPISEIRA,500284,"LAPISEIRA , MATERIAL CORPO: METAL, DIÂMETRO PONTA: 0,7MM, COR: A SER DEFINIDA, CARACTERÍSTICAS: COM BORRACHA, PRESILHA EMBUTIDA.",UNIDADE,50," R$ 4,57 "," R$ 228,50 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,50.0,4.57,228.5
7336,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,CANETA MARCA TEXTO,500285,"CANETA MARCA TEXTO , MATERIAL CORPO: PLÁSTICO, PONTA: CHANFRADA, COR: A SER DEFINIDA, CARACTERÍSTICAS: TINTA FLUORESCENTE A BASE DE ÁGUA, ATÓXICA, NÃO RECARREGÁVEL.",UNIDADE,4500," R$ 1,07 "," R$ 4.815,00 ",DIRETORIA DE LOGÍSTICA,DLOG,4500.0,1.07,4815.0
7445,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,PINCEL PARA QUADRO BRANCO,500290,"PINCEL PARA QUADRO BRANCO , MATERIAL CORPO: PLÁSTICO, TIPO ESCRITA: GROSSA, PONTA: REDONDA, COR: A SER DEFINIDA, CARACTERÍSTICA: TINTA À BASE DE ÁGUA OU ÁLCOOL, RECARREGÁVEL, ATÓXICO.",UNIDADE,1060," R$ 30,85 "," R$ 32.701,00 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,1060.0,30.85,32701.0
7378,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,PASTA SUSPENSA,500291,"PASTA SUSPENSA , MATERIAL: PAPEL CARTÃO KRAFT , TIPO FIXAÇÃO: GRAMPO TRILHO, CARACTERÍSTICAS: HORIZONTAL, HASTES PLÁSTICAS, COM VISOR E ETIQUETA, DIMENSÕES: 36CM X 24CM (C X L).",UNIDADE,10000," R$ 1,72 "," R$ 17.200,00 ",DIRETORIA DE LOGÍSTICA,DLOG,10000.0,1.72,17200.0
7375,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,PASTA CATÁLOGO,500293,"PASTA CATÁLOGO , MATERIAL: PVC, FORMATO: A4, CARACTERÍSTICAS: COM 100 ENVELOPES DE PLÁSTICO, VISOR E 04 COLCHETES, COR: A SER DEFINIDA, DIMENSÕES: 24CM X 33CM (L X A), VARIAÇÃO DE ±2CM.",UNIDADE,500," R$ 22,48 "," R$ 11.240,00 ",DIRETORIA DE LOGÍSTICA,DLOG,500.0,22.48,11240.0
7337,MATERIAL DE EXPEDIENTE E ESCOLAR,PAPÉIS,CARTOLINA,500294,"CARTOLINA , MATERIAL: CELULOSE VEGETAL, GRAMATURA: 150G/M², COR: A SER DEFINIDA, DIMENSÕES: 66CM X 50CM (C X L).",UNIDADE,3600," R$ 0,66 "," R$ 2.376,00 ",DIRETORIA DE LOGÍSTICA,DLOG,3600.0,0.66,2376.0
7337,MATERIAL DE EXPEDIENTE E ESCOLAR,PAPÉIS,CARTOLINA,500294,"CARTOLINA , MATERIAL: CELULOSE VEGETAL, GRAMATURA: 150G/M², COR: A SER DEFINIDA, DIMENSÕES: 66CM X 50CM (C X L).",UNIDADE,300," R$ 0,66 "," R$ 198,00 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,300.0,0.66,198.0
7337,MATERIAL DE EXPEDIENTE E ESCOLAR,PAPÉIS,CARTOLINA,500294,"CARTOLINA , MATERIAL: CELULOSE VEGETAL, GRAMATURA: 150G/M², COR: A SER DEFINIDA, DIMENSÕES: 66CM X 50CM (C X L).",UNIDADE,1100," R$ 0,66 "," R$ 726,00 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,1100.0,0.66,726.0
7369,MATERIAL DE EXPEDIENTE E ESCOLAR,PAPÉIS,PAPEL MADEIRA,500295,"PAPEL MADEIRA , MATERIAL: PAPEL KRAFT, GRAMATURA: 80G/M², COR: A SER DEFINIDA, DIMENSÕES: 96CM X 66CM (C X L).",UNIDADE,1200," R$ 0,95 "," R$ 1.140,00 ",DIRETORIA DE LOGÍSTICA,DLOG,1200.0,0.95,1140.0
7369,MATERIAL DE EXPEDIENTE E ESCOLAR,PAPÉIS,PAPEL MADEIRA,500295,"PAPEL MADEIRA , MATERIAL: PAPEL KRAFT, GRAMATURA: 80G/M², COR: A SER DEFINIDA, DIMENSÕES: 96CM X 66CM (C X L).",UNIDADE,1100," R$ 0,95 "," R$ 1.045,00 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,1100.0,0.95,1045.0
7528,MATERIAL DE PROTEÇÃO E SEGURANÇA,MATERIAIS E ACESSÓRIOS DE PROTEÇÃO INDIVIDUAL,LUVA DE PROTEÇÃO,500296,"LUVA DE PROTEÇÃO , MATERIAL: LÁTEX, CARACTERÍSTICAS: FORRADA INTERNAMENTE COM FLOCOS DE ALGODÃO, ACABAMENTO ANTIDERRAPANTE NA PALMA E DEDOS, PUNHO COM VIROLA, COR: A SER DEFINIDA, TAMANHOS: P, M, G E GG, NORMAS TÉCNICAS: REGISTRO E CA NO MINISTÉRIO DO TRABALHO.",PAR,5000," R$ 2,19 "," R$ 10.950,00 ",DIRETORIA DE LOGÍSTICA,DLOG,5000.0,2.19,10950.0
7521,MATERIAL DE PROTEÇÃO E SEGURANÇA,MATERIAIS E ACESSÓRIOS DE PROTEÇÃO INDIVIDUAL,CINTURÃO ABDOMINAL LOMBAR,500297,"CINTURÃO ABDOMINAL LOMBAR , MATERIAL CORPO: 100% ALGODÃO, FECHAMENTO: COM VELCROS REGULÁVEIS, CARACTERÍSTICAS: COM FAIXAS ELÁSTICAS PARA COMPRESSÃO, ALÇAS SUSPENSÓRIAS COM REGULADORES DE ALTURA E HASTES FLEXÍVEIS NAS LATERAIS, APLICAÇÃO: SERVIÇOS COM ESFORÇOS E MOVIMENTOS INTENSOS DA COLUNA, COR: PRETA, TAMANHOS: PP, P, M, G, GG E EG.",UNIDADE,500," R$ 51,24 "," R$ 25.620,00 ",DIRETORIA DE LOGÍSTICA,DLOG,500.0,51.24,25620.0
7402,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,PINCEL ATÔMICO,500318,"PINCEL ATÔMICO , MATERIAL CORPO: PLÁSTICO, TIPO ESCRITA: GROSSA, PONTA: REDONDA, COR: A SER DEFINIDA, CARACTERÍSTICA: TINTA À BASE DE ÁGUA, NÃO RECARREGÁVEL, ATÓXICO.",UNIDADE,300," R$ 6,45 "," R$ 1.935,00 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,300.0,6.45,1935.0
7527,MATERIAL DE PROTEÇÃO E SEGURANÇA,MATERIAIS E ACESSÓRIOS DE PROTEÇÃO INDIVIDUAL,LUVA DE PROTEÇÃO,500319,"LUVA DE PROTEÇÃO , MATERIAL: ALGODÃO, CANO: CURTO, CARACTERÍSTICAS: TRICOTADA EM 4 FIOS, SEM COSTURA, PUNHO COM ELÁSTICO, PALMAS E DEDOS COM PIGMENTAÇÃO EM PVC, TAMANHO: ÚNICO, NORMAS TÉCNICAS: REGISTRO E CA NO MINISTÉRIO DO TRABALHO.",PAR,200," R$ 3,13 "," R$ 626,00 ",DIRETORIA DE LOGÍSTICA,DLOG,200.0,3.13,626.0
6666,LOCAÇÃO DE VEÍCULOS,SERVIÇOS DE LOCAÇÃO DE VEÍCULOS AUTOMOTORES,SERVIÇOS DE LOCAÇÃO DE ÔNIBUS,500332,"SERVIÇOS DE LOCAÇÃO DE ÔNIBUS , DESCRIÇÃO: POTÊNCIA MÍNIMA 180CV, MOVIDO A DIESEL, CAPACIDADE MÍNIMA PARA 44 LUGARES, COM NO MÁXIMO 2 (DOIS) ANOS DE USO A PARTIR DA DATA DE FABRICAÇÃO, INFORMAÇÕES ADICIONAIS: COM MOTORISTA, SEM COMBUSTÍVEL, AR CONDICIONADO, DIREÇÃO HIDRÁULICA, BAGAGEIRO, CD PLAYER, RÁDIO AM/FM, CORTINAS EM TODAS AS JANELAS, POLTRONAS ALMOFADADAS RECLINÁVEIS COM CINTO DE SEGURANÇA, COM TACÓGRAFO, SIRENE DE RÉ E TODOS OS EQUIPAMENTOS OBRIGATÓRIOS E MANUTENÇÃO TOTAL POR CONTA DA CONTRATADA. CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",DIÁRIA,2190," R$ 1.328,77 "," R$ 2.910.006,30 ","DIRETORIA DE VIGILÂNCIA EPIDEMIOLÓGICA, AMBIENTAL, ZOONOSES E DA SAÚDE DO TRABALHO",DVAE,2190.0,1328.77,2910006.3
7224,MÁQUINAS E UTENSÍLIOS DE ESCRITÓRIO,MÁQUINAS E UTENSÍLIOS,GUILHOTINA,500428,"GUILHOTINA , TIPO: ESCRITÓRIO, MODELO: MANUAL, MATERIAL: AÇO, DIMENSÕES: 30CM X 40CM (C X L), VARIAÇÃO DE ± 5%, CAPACIDADE MÁXIMA DE CORTE: ATÉ 15 FOLHAS (75G/M²), CARACTERÍSTICAS: COM MESA COMPACTA, PRENSA RETRÁTIL E LÂMINA COM MÍNIMO 30CM DE COMPRIMENTO, GARANTIA: 3 MESES, NORMAS TÉCNICAS: EM CONFORMIDADE COM ABNT.",UNIDADE,1," R$ 166,89 "," R$ 166,89 ",DIRETORIA DE MATERNIDADE DR. MOURA TAPAJÓZ,DMMT,1.0,166.89,166.89
7224,MÁQUINAS E UTENSÍLIOS DE ESCRITÓRIO,MÁQUINAS E UTENSÍLIOS,GUILHOTINA,500428,"GUILHOTINA , TIPO: ESCRITÓRIO, MODELO: MANUAL, MATERIAL: AÇO, DIMENSÕES: 30CM X 40CM (C X L), VARIAÇÃO DE ± 5%, CAPACIDADE MÁXIMA DE CORTE: ATÉ 15 FOLHAS (75G/M²), CARACTERÍSTICAS: COM MESA COMPACTA, PRENSA RETRÁTIL E LÂMINA COM MÍNIMO 30CM DE COMPRIMENTO, GARANTIA: 3 MESES, NORMAS TÉCNICAS: EM CONFORMIDADE COM ABNT.",UNIDADE,3," R$ 166,89 "," R$ 500,67 ",DIRETORIA DE VIGILÂNCIA SANITÁRIA,DVISA,3.0,166.89,500.67
7396,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,PINCEL DE PÊLO,503091,"PINCEL DE PÊLO , TIPO: REDONDO, MATERIAL(IS): CERDAS NATURAIS, NUMERAÇÃO: 24, CARACTERÍSTICA(S) ADICIONAL(IS): COM CABO EM MADEIRA E VIROLA EM ALUMÍNIO.",UNIDADE,190," R$ 6,68 "," R$ 1.269,20 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,190.0,6.68,1269.2
5993,APARELHOS DE MEDIÇÃO E ORIENTAÇÃO,APARELHOS E UTENSÍLIOS DE MEDIÇÃO E CONTROLE,DECIBELÍMETRO DIGITAL,500439,"DECIBELÍMETRO DIGITAL , APLICAÇÃO: MEDIR NÍVEIS DE PRESSÃO SONORA, CARACTERÍSTICAS: VISOR LCD, FUNÇÃO DATA LOGGER, CONEXÃO USB, INDICAÇÃO DE VALOR MAX E MIN, LEITURA RÁPIDA (FAST) E LENTA (SLOW), CURVAS A E C, MICROFONE DESTACÁVEL E INDICADOR DE BATERIA FRACA, ESCALA: 30DB A 130DB, COM NÍVEIS BAIXO, MÉDIO E ALTO, ESCALA DE FREQUÊNCIA: 31,5HZ A 8KHZ, ATUALIZAÇÃO DISPLAY: 2 VEZES POR SEGUNDO, MEMÓRIA: 32.000 A 32.700 REGISTROS, MICROFONE: CONDENSADOR DE ELETRO 1/2 POL, RESOLUÇÃO: 0,1DB, SAÍDA ANALÓGICA AC: 1VRMS, SAÍDA ANALÓGICA DC: 10MV/DB, SISTEMA OPERACIONAL: COMPATÍVEL COM WINDOWS, CARACTERÍSTICAS ADICIONAIS: CONTENDO PROTETOR DE VENTO, SOFTWARE, CHAVE DE AJUSTE, CABO USB, TRIPÉ, BATERIA, ADAPTADOR DE ALIMENTAÇÃO, MALETA PARA TRANSPORTE E MANUAL DE INSTRUÇÕES, GARANTIA: 12 MESES.",UNIDADE,1," R$ 567,35 "," R$ 567,35 ",DIRETORIA DE GESTÃO E DA REGULAÇÃO DO TRABALHO EM SAÚDE,DTRAB,1.0,567.35,567.35
7516,MATERIAL DE PROTEÇÃO E SEGURANÇA,MATERIAIS E ACESSÓRIOS DE PROTEÇÃO INDIVIDUAL,CALÇADO DE SEGURANÇA,500444,"CALÇADO DE SEGURANÇA , TIPO: BOTA, MATERIAL: COURO HIDROFUGADO, CANO: LONGO, FECHAMENTO: LATERAL INTERNO COM ZÍPER, RECOBERTO POR PALA FECHADA ATRAVÉS DE VELCRO, MODELO: COTURNO, CARACTERÍSTICAS: CANO NA VERTICAL EM V COM AJUSTE NA PANTURRILHA POR ELÁSTICO, FORRAÇÃO INTERNA NA GÁSPEA E NO CANO EM TECIDO TRANSPIRÁVEL, PROTEÇÃO CONTRA IMPACTO NA PARTE FRONTAL, PALMILHA ANTIMICROBIANA, REFLETIVO LATERAL, SOLADO ANTIDERRAPANTE E RESISTENTE A ALTA TEMPERATURA, APLICAÇÃO: PARA SOCORRISTAS, BOMBEIROS, MILITARES, MOTOCICLISTAS E SIMILARES, COR: PRETA, NUMERAÇÃO: 34 A 47, NORMAS TÉCNICAS: REGISTRO E CA NO MINISTÉRIO DO TRABALHO.",PAR,2000," R$ 512,54 "," R$ 1.025.080,00 ",DIRETORIA DE LOGÍSTICA,DLOG,2000.0,512.54,1025080.0
7516,MATERIAL DE PROTEÇÃO E SEGURANÇA,MATERIAIS E ACESSÓRIOS DE PROTEÇÃO INDIVIDUAL,CALÇADO DE SEGURANÇA,500444,"CALÇADO DE SEGURANÇA , TIPO: BOTA, MATERIAL: COURO HIDROFUGADO, CANO: LONGO, FECHAMENTO: LATERAL INTERNO COM ZÍPER, RECOBERTO POR PALA FECHADA ATRAVÉS DE VELCRO, MODELO: COTURNO, CARACTERÍSTICAS: CANO NA VERTICAL EM V COM AJUSTE NA PANTURRILHA POR ELÁSTICO, FORRAÇÃO INTERNA NA GÁSPEA E NO CANO EM TECIDO TRANSPIRÁVEL, PROTEÇÃO CONTRA IMPACTO NA PARTE FRONTAL, PALMILHA ANTIMICROBIANA, REFLETIVO LATERAL, SOLADO ANTIDERRAPANTE E RESISTENTE A ALTA TEMPERATURA, APLICAÇÃO: PARA SOCORRISTAS, BOMBEIROS, MILITARES, MOTOCICLISTAS E SIMILARES, COR: PRETA, NUMERAÇÃO: 34 A 47, NORMAS TÉCNICAS: REGISTRO E CA NO MINISTÉRIO DO TRABALHO.",PAR,1800," R$ 512,54 "," R$ 922.572,00 ",DIRETORIA DE REDE PRÉ-HOSPITALAR MÓVEL E SANITÁRIO,DREMPS,1800.0,512.54,922572.0
7228,"MÁQUINAS, INSTALAÇÕES E UTENSÍLIOS DE ESCRITÓRIO",MÁQUINAS E UTENSÍLIOS PARA ESCRITÓRIO,FRAGMENTADORA,500472,"FRAGMENTADORA , TIPO: AUTOMÁTICA, TIPO DE FRAGMENTAÇÃO: PARTÍCULA, APLICAÇÃO: FRAGMENTAÇÃO DE PAPEL, CD, DVD, CARTÃO E GRAMPOS, VELOCIDADE FRAGMENTAÇÃO: 2,4 M/MIN OU SUPERIOR, CAPACIDADE DE CORTE: MÍNIMO DE 15 FOLHAS, ABERTURA INSERÇÃO: 230MM, VOLUME DA LIXEIRA: MÍNIMO DE 25 LITROS, TENSÃO: 127V, FREQUÊNCIA: 60HZ, CARACTERÍSTICAS: SENSOR ÓPTICO, NÍVEL DE SEGURANÇA MÁXIMO 3, REVERSÃO MANUAL, CARACTERÍSTICAS ADICIONAIS: MANUAL DE INSTRUÇÕES E CABO DE ALIMENTAÇÃO, GARANTIA: 12 MESES, NORMAS TÉCNICAS: INMETRO.",UNIDADE,1," R$ 1.273,81 "," R$ 1.273,81 ",ESCOLA DE SAÚDE PÚBLICA DE MANAUS,ESAP,1.0,1273.81,1273.81
7303,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,CARIMBO,500539,"CARIMBO , TIPO: AUTOMÁTICO, AUTO-ENTINTADO, MATERIAL: CORPO PLÁSTICO, COR DA ALMOFADA: AZUL OU PRETA, PERSONALIZAÇÃO: A SER DEFINIDA, DIMENSÕES: 6,0CM X 4,0CM (A X L), CARACTERÍSTICAS ADICIONAIS: ALMOFADA DE TINTA EMBUTIDA.",UNIDADE,110," R$ 29,64 "," R$ 3.260,40 ",DIRETORIA DE ADMINISTRAÇÃO E INFRAESTRUTURA,DAI,110.0,29.64,3260.4
7304,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,CARIMBO,500548,"CARIMBO , MATERIAL: CORPO E BASE EM MADEIRA ENVERNIZADA, PERSONALIZAÇÃO: A SER DEFINIDA, DIMENSÕES: 2,0CM X 2,5CM (A X L).",UNIDADE,50," R$ 13,92 "," R$ 696,00 ",DIRETORIA DE ADMINISTRAÇÃO E INFRAESTRUTURA,DAI,50.0,13.92,696.0
7347,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,ESTILETE,500610,"ESTILETE , MATERIAL CORPO: PLÁSTICO, MATERIAL LÂMINA: AÇO, LARGURA LÂMINA: 9MM, COR: A SER DEFINIDA, CARACTERÍSTICAS: TRAVA DE SEGURANÇA, PONTAS RENOVÁVEIS, LÂMINA COM TRATAMENTO ANTIFERRUGEM.",UNIDADE,3100," R$ 1,18 "," R$ 3.658,00 ",DIRETORIA DE LOGÍSTICA,DLOG,3100.0,1.18,3658.0
7401,MATERIAL DE EXPEDIENTE E ESCOLAR,PAPÉIS,PAPEL CELOFANE,500620,"PAPEL CELOFANE , MATERIAL: CELULOSE VEGETAL, GRAMATURA: 18G/M², COR: A SER DEFINIDA, DIMENSÕES: 100CM X 85CM (C X L).",UNIDADE,400," R$ 3,62 "," R$ 1.448,00 ",DIRETORIA DE LOGÍSTICA,DLOG,400.0,3.62,1448.0
7401,MATERIAL DE EXPEDIENTE E ESCOLAR,PAPÉIS,PAPEL CELOFANE,500620,"PAPEL CELOFANE , MATERIAL: CELULOSE VEGETAL, GRAMATURA: 18G/M², COR: A SER DEFINIDA, DIMENSÕES: 100CM X 85CM (C X L).",UNIDADE,860," R$ 3,62 "," R$ 3.113,20 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,860.0,3.62,3113.2
7364,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,MARCADOR PERMANENTE,500637,"MARCADOR PERMANENTE , TIPO: PINCEL, PONTA: CHANFRADA, COR: A SER DEFINIDA, CARACTERÍSTICAS: TINTA A BASE DE ÁLCOOL, ATÓXICA, RESISTENTE A ÁGUA, DE RÁPIDA SECAGEM.",UNIDADE,4000," R$ 1,62 "," R$ 6.480,00 ",DIRETORIA DE LOGÍSTICA,DLOG,4000.0,1.62,6480.0
7416,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,PORTA LÁPIS/CANETA E CLIPS,500640,"PORTA LÁPIS/CANETA E CLIPS , MATERIAL: ACRÍLICO, COR: A SER DEFINIDA, CARACTERÍSTICA: 02 COMPARTIMENTOS EM UMA ÚNICA PEÇA.",UNIDADE,20," R$ 9,24 "," R$ 184,80 ",DIRETORIA DE VIGILÂNCIA SANITÁRIA,DVISA,20.0,9.24,184.8
7432,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,ENVELOPE,500649,"ENVELOPE , MATERIAL: PAPEL KRAFFT, GRAMATURA: 90G/M², COR: A SER DEFINIDA, DIMENSÕES: 340MM X 240MM (A X L).",UNIDADE,50," R$ 0,37 "," R$ 18,50 ",DIRETORIA DE VIGILÂNCIA SANITÁRIA,DVISA,50.0,0.37,18.5
7258,MATERIAL DE ACONDICIONAMENTO E EMBALAGEM,"GARRAFAS, GARRAFÕES E AMPOLAS",GARRAFA,500655,"GARRAFA , TIPO: SQUEEZE, MATERIAL: ALUMÍNIO INOXIDÁVEL, CAPACIDADE: 350ML, COR: PRATA, CARACTERÍSTICAS ADICIONAIS: TÉRMICA, COM TAMPA ROSQUEÁVEL, BICO RETRÁTIL RESISTENTE EM PLÁSTICO TRANSPARENTE, PERSONALIZAÇÃO: A SER DEFINIDA.",UNIDADE,2000," R$ 33,88 "," R$ 67.760,00 ",DIRETORIA DE LOGÍSTICA,DLOG,2000.0,33.88,67760.0
6350,"APOIO ADMINISTRATIVO, TÉCNICO E OPERACIONAL","SERVIÇOS DE APOIO ADMINISTRATIVO, TÉCNICO E OPERACIONAL",SERVIÇO DE ENCARREGADO DE SERVIÇOS GERAIS,500665,"SERVIÇO DE ENCARREGADO DE SERVIÇOS GERAIS, CARACTERÍSTICAS: ESPECIALIZADO, MENSAL, CUMPRINDO 44 (QUARENTA E QUATRO) HORAS SEMANAIS DIURNAS, CARACTERÍSTICAS ADICIONAIS: CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",POSTO,12," R$ 6.019,52 "," R$ 72.234,24 ",DIRETORIA DE MATERNIDADE DR. MOURA TAPAJÓZ,DMMT,12.0,6019.52,72234.24
